"<DATE>","<TIME>","<OPEN>","<HIGH>","<LOW>","<CLOSE>","<VOL>"
"20240705","112500",194200.0,194300.0,193700.0,194000.0,3487
"20240705","112600",193900.0,194000.0,193800.0,193900.0,1463
"20240705","112700",194000.0,194000.0,193500.0,193500.0,2268
"20240705","112800",193600.0,193600.0,192600.0,192600.0,7953
"20240705","112900",192700.0,192900.0,192500.0,192600.0,9977
"20240705","113000",192600.0,192600.0,190700.0,192100.0,54614
"20240705","113100",192000.0,192100.0,190900.0,191400.0,14054
"20240705","113200",191500.0,191600.0,191100.0,191200.0,5408
"20240705","113300",191400.0,191500.0,191100.0,191400.0,4902
"20240705","113400",191400.0,191700.0,190700.0,191500.0,13953
"20240705","113500",190800.0,191500.0,190500.0,190900.0,5812
"20240705","113600",190900.0,190900.0,190300.0,190400.0,6422
"20240705","113700",190300.0,191000.0,190100.0,191000.0,13701
"20240705","113800",191000.0,191700.0,191000.0,191700.0,6780
"20240705","113900",191600.0,191900.0,191300.0,191800.0,4676
"20240705","114000",191800.0,192100.0,191500.0,192000.0,4504
"20240705","114100",192000.0,192200.0,191700.0,192000.0,5352
"20240705","114200",192100.0,192400.0,191900.0,192400.0,6400
"20240705","114300",192400.0,193200.0,192400.0,193200.0,9479
"20240705","114400",193200.0,193500.0,192800.0,193100.0,10602
"20240705","114500",193100.0,193700.0,192700.0,193600.0,5219
"20240705","114600",193700.0,193800.0,193200.0,193200.0,5730
"20240705","114700",193200.0,193800.0,193200.0,193700.0,5386
"20240705","114800",193700.0,193900.0,193100.0,193200.0,5843
"20240705","114900",193200.0,193500.0,193100.0,193200.0,1839
"20240705","115000",193300.0,193800.0,193300.0,193500.0,2547
"20240705","115100",193600.0,193800.0,193500.0,193700.0,1071
"20240705","115200",193700.0,193700.0,193200.0,193300.0,1661
"20240705","115300",193300.0,193400.0,192800.0,193100.0,3641
"20240705","115400",193100.0,193200.0,192900.0,193200.0,921
"20240705","115500",193200.0,193700.0,193100.0,193700.0,2385
"20240705","115600",193700.0,193900.0,193700.0,193800.0,2036
"20240705","115700",193800.0,194000.0,193400.0,193600.0,2612
"20240705","115800",193600.0,193900.0,193400.0,193500.0,1569
"20240705","115900",193500.0,193900.0,193400.0,193500.0,1721
"20240705","120000",193500.0,193700.0,193400.0,193400.0,1037
"20240705","120100",193400.0,193500.0,192700.0,192700.0,2676
"20240705","120200",192700.0,192800.0,192200.0,192400.0,3372
"20240705","120300",192300.0,192800.0,191900.0,192000.0,4657
"20240705","120400",192000.0,192500.0,191900.0,192400.0,1845
"20240705","120500",192400.0,192700.0,192100.0,192600.0,508
"20240705","120600",192500.0,193000.0,192500.0,193000.0,972
"20240705","120700",193000.0,193400.0,193000.0,193200.0,1768
"20240705","120800",193200.0,193200.0,192500.0,192500.0,1898
"20240705","120900",192700.0,193000.0,192200.0,192600.0,2285
"20240705","121000",192600.0,193100.0,192400.0,193100.0,876
"20240705","121100",193100.0,193300.0,193000.0,193200.0,894
"20240705","121200",193200.0,193300.0,193100.0,193200.0,760
"20240705","121300",193200.0,193200.0,192600.0,192600.0,2032
"20240705","121400",192700.0,193100.0,192700.0,192900.0,580
"20240705","121500",192800.0,193000.0,192700.0,192900.0,1000
"20240705","121600",193000.0,193000.0,192700.0,192800.0,1010
"20240705","121700",192900.0,192900.0,192700.0,192700.0,724
"20240705","121800",192700.0,192700.0,192300.0,192400.0,2021
"20240705","121900",192300.0,192700.0,192300.0,192400.0,935
"20240705","122000",192400.0,192700.0,192200.0,192700.0,1255
"20240705","122100",192600.0,192700.0,192500.0,192500.0,1169
"20240705","122200",192500.0,192500.0,192100.0,192500.0,2822
"20240705","122300",192400.0,192800.0,192300.0,192700.0,613
"20240705","122400",192700.0,192900.0,192400.0,192400.0,1047
"20240705","122500",192400.0,192500.0,192300.0,192400.0,1165
"20240705","122600",192400.0,192600.0,192300.0,192400.0,1644
"20240705","122700",192300.0,192400.0,192000.0,192300.0,4628
"20240705","122800",192400.0,192400.0,192000.0,192000.0,1964
"20240705","122900",192100.0,192100.0,191900.0,192000.0,1762
"20240705","123000",192000.0,192300.0,191900.0,192100.0,1124
"20240705","123100",192100.0,192300.0,192000.0,192300.0,1953
"20240705","123200",192300.0,192400.0,192000.0,192300.0,1238
"20240705","123300",192300.0,192500.0,191500.0,191500.0,5288
"20240705","123400",191600.0,191600.0,191100.0,191300.0,4821
"20240705","123500",191300.0,191300.0,190900.0,190900.0,7603
"20240705","123600",190900.0,191400.0,190900.0,191200.0,3249
"20240705","123700",191200.0,192000.0,191100.0,192000.0,1178
"20240705","123800",192000.0,192100.0,191900.0,192000.0,1049
"20240705","123900",192100.0,192400.0,192000.0,192300.0,1124
"20240705","124000",192300.0,192500.0,192200.0,192500.0,1150
"20240705","124100",192500.0,192600.0,192400.0,192600.0,1621
"20240705","124200",192600.0,192600.0,192300.0,192400.0,1490
"20240705","124300",192500.0,193100.0,192400.0,193100.0,2019
"20240705","124400",193100.0,193500.0,193000.0,193200.0,3570
"20240705","124500",193200.0,193400.0,193100.0,193300.0,1446
"20240705","124600",193200.0,193300.0,192800.0,192900.0,1684
"20240705","124700",192900.0,193700.0,192900.0,193600.0,3865
"20240705","124800",193600.0,193700.0,192900.0,193100.0,3972
"20240705","124900",193000.0,193300.0,192800.0,193200.0,1103
"20240705","125000",193200.0,193500.0,193200.0,193400.0,1664
"20240705","125100",193400.0,193400.0,192800.0,192900.0,2240
"20240705","125200",192900.0,193300.0,192700.0,192800.0,980
"20240705","125300",192900.0,193000.0,192800.0,192900.0,695
"20240705","125400",192800.0,193000.0,192700.0,192800.0,632
"20240705","125500",192800.0,193200.0,192800.0,193100.0,1524
"20240705","125600",193100.0,193200.0,192800.0,193200.0,1936
"20240705","125700",193100.0,193300.0,192900.0,193200.0,889
"20240705","125800",193100.0,193200.0,192800.0,193200.0,2152
"20240705","125900",193100.0,193200.0,192400.0,192500.0,2365
"20240705","130000",192400.0,192700.0,192200.0,192300.0,1116
"20240705","130100",192300.0,192800.0,192000.0,192600.0,2493
"20240705","130200",192500.0,192800.0,192300.0,192400.0,1217
"20240705","130300",192300.0,192500.0,192300.0,192300.0,1065
"20240705","130400",192400.0,193000.0,192300.0,192700.0,3053
"20240705","130500",192500.0,192700.0,192100.0,192100.0,1199
"20240705","130600",192200.0,192600.0,192100.0,192400.0,314
"20240705","130700",192400.0,192800.0,192400.0,192800.0,507
"20240705","130800",192800.0,192800.0,192400.0,192500.0,535
"20240705","130900",192500.0,192600.0,192100.0,192200.0,2421
"20240705","131000",192200.0,192400.0,192200.0,192200.0,447
"20240705","131100",192300.0,192500.0,192200.0,192200.0,348
"20240705","131200",192300.0,192300.0,191600.0,191700.0,7340
"20240705","131300",191700.0,192300.0,191700.0,192200.0,642
"20240705","131400",192300.0,192500.0,192200.0,192400.0,721
"20240705","131500",192400.0,192600.0,192300.0,192300.0,1079
"20240705","131600",192400.0,192400.0,191900.0,191900.0,1225
"20240705","131700",191900.0,192000.0,191600.0,191700.0,812
"20240705","131800",191700.0,192000.0,191600.0,191800.0,2466
"20240705","131900",191800.0,192300.0,191700.0,192200.0,2194
"20240705","132000",192100.0,192600.0,192100.0,192600.0,1225
"20240705","132100",192500.0,192500.0,191500.0,191600.0,2124
"20240705","132200",191600.0,191800.0,191200.0,191400.0,3704
"20240705","132300",191500.0,191500.0,191200.0,191400.0,1212
"20240705","132400",191500.0,191700.0,191200.0,191200.0,882
"20240705","132500",191200.0,191500.0,191200.0,191500.0,986
"20240705","132600",191500.0,191700.0,191300.0,191600.0,956
"20240705","132700",191600.0,192000.0,191500.0,191900.0,478
"20240705","132800",191900.0,192100.0,191600.0,191800.0,1111
"20240705","132900",191800.0,191900.0,191500.0,191600.0,2968
"20240705","133000",191700.0,191900.0,191600.0,191700.0,1152
"20240705","133100",191700.0,192200.0,191600.0,192200.0,1326
"20240705","133200",192100.0,192600.0,192100.0,192500.0,1303
"20240705","133300",192500.0,192800.0,192500.0,192700.0,1856
"20240705","133400",192700.0,193000.0,192500.0,192900.0,2357
"20240705","133500",192900.0,193300.0,192800.0,193300.0,1929
"20240705","133600",193200.0,193300.0,192900.0,193200.0,817
"20240705","133700",193200.0,193500.0,193000.0,193400.0,3518
"20240705","133800",193500.0,193800.0,193400.0,193700.0,2704
"20240705","133900",193800.0,193800.0,193400.0,193400.0,3967
"20240705","134000",193300.0,193800.0,193000.0,193700.0,2638
"20240705","134100",193700.0,193900.0,193700.0,193800.0,1603
"20240705","134200",193900.0,194500.0,193800.0,194000.0,9572
"20240705","134300",194100.0,194400.0,193700.0,193900.0,3725
"20240705","134400",194000.0,194200.0,191900.0,192500.0,8231
"20240705","134500",192200.0,193000.0,192200.0,192700.0,1546
"20240705","134600",192500.0,193300.0,192500.0,193000.0,989
"20240705","134700",193100.0,193300.0,192800.0,193300.0,1410
"20240705","134800",193100.0,193600.0,193100.0,193500.0,729
"20240705","134900",193500.0,193800.0,193200.0,193200.0,2275
"20240705","135000",193100.0,193400.0,192800.0,192900.0,1071
"20240705","135100",192900.0,193000.0,192400.0,192700.0,1915
