<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20220310,100500,36209.4179688,40650.0000000,40650.0000000,40650.0000000,0
20220310,100600,36209.4179688,40650.0000000,40650.0000000,40650.0000000,0
20220310,100700,36209.4179688,40650.0000000,40650.0000000,40650.0000000,0
20220311,100100,36209.4179688,40650.0000000,40650.0000000,40650.0000000,0
20220311,100200,36209.4179688,40650.0000000,40650.0000000,40650.0000000,0
20220311,100300,36209.4179688,40650.0000000,40650.0000000,40650.0000000,0
20220311,100400,36209.4179688,40650.0000000,40650.0000000,40650.0000000,0
20220311,100500,36209.4179688,40650.0000000,40650.0000000,40650.0000000,0
20220311,100600,36209.4179688,40650.0000000,40650.0000000,40650.0000000,0
20220311,100700,36209.4179688,40650.0000000,40650.0000000,40650.0000000,0
20220314,100100,36387.5703125,40850.0000000,41200.0000000,40250.0000000,222385
20220314,100200,36387.5703125,40850.0000000,41200.0000000,40250.0000000,222385
20220314,100300,36387.5703125,40850.0000000,41200.0000000,40250.0000000,222385
20220314,100400,36387.5703125,40850.0000000,41200.0000000,40250.0000000,222385
20220314,100500,36387.5703125,40850.0000000,41200.0000000,40250.0000000,222385
20220314,100600,36387.5703125,40850.0000000,41200.0000000,40250.0000000,222385
20220314,100700,36387.5703125,40850.0000000,41200.0000000,40250.0000000,222385
20220315,100100,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220315,100200,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220315,100300,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220315,100400,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220315,100500,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220315,100600,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220315,100700,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220316,100100,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220316,100200,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220316,100300,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220316,100400,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220316,100500,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220316,100600,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220316,100700,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220317,100100,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220317,100200,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220317,100300,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220317,100400,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220317,100500,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220317,100600,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220317,100700,36387.5703125,40850.0000000,40850.0000000,40850.0000000,0
20220318,100100,35897.6523438,40300.0000000,40300.0000000,39800.0000000,230320
20220318,100200,35897.6523438,40300.0000000,40300.0000000,39800.0000000,230320
20220318,100300,35897.6523438,40300.0000000,40300.0000000,39800.0000000,230320
20220318,100400,35897.6523438,40300.0000000,40300.0000000,39800.0000000,230320
20220318,100500,35897.6523438,40300.0000000,40300.0000000,39800.0000000,230320
20220318,100600,35897.6523438,40300.0000000,40300.0000000,39800.0000000,230320
20220318,100700,35897.6523438,40300.0000000,40300.0000000,39800.0000000,230320
20220321,100100,35897.6523438,40300.0000000,40300.0000000,40300.0000000,0
20220321,100200,35897.6523438,40300.0000000,40300.0000000,40300.0000000,0
20220321,100300,35897.6523438,40300.0000000,40300.0000000,40300.0000000,0
20220321,100400,35897.6523438,40300.0000000,40300.0000000,40300.0000000,0
20220321,100500,35897.6523438,40300.0000000,40300.0000000,40300.0000000,0
20220321,100600,35897.6523438,40300.0000000,40300.0000000,40300.0000000,0
20220321,100700,35897.6523438,40300.0000000,40300.0000000,40300.0000000,0
20220322,100100,35764.0390625,40150.0000000,40450.0000000,40050.0000000,91260
20220322,100200,35764.0390625,40150.0000000,40450.0000000,40050.0000000,91260
20220322,100300,35764.0390625,40150.0000000,40450.0000000,40050.0000000,91260
20220322,100400,35764.0390625,40150.0000000,40450.0000000,40050.0000000,91260
20220322,100500,35764.0390625,40150.0000000,40450.0000000,40050.0000000,91260
20220322,100600,35764.0390625,40150.0000000,40450.0000000,40050.0000000,91260
20220322,100700,35764.0390625,40150.0000000,40450.0000000,40050.0000000,91260
20220323,100100,36075.8046875,40500.0000000,40700.0000000,40200.0000000,147263
20220323,100200,36075.8046875,40500.0000000,40700.0000000,40200.0000000,147263
20220323,100300,36075.8046875,40500.0000000,40700.0000000,40200.0000000,147263
20220323,100400,36075.8046875,40500.0000000,40700.0000000,40200.0000000,147263
20220323,100500,36075.8046875,40500.0000000,40700.0000000,40200.0000000,147263
20220323,100600,36075.8046875,40500.0000000,40700.0000000,40200.0000000,147263
